자치구,평균온도,평균습도
Gangdong-gu,33,59
Gangdong-gu,33,58
Dongdaemun-gu,32.4,65
Gangdong-gu,33.5,58
Gangdong-gu,31.6,65
Gangnam-gu,31.4,87
Gangdong-gu,33.5,55
Gangnam-gu,31.5,100
Gangdong-gu,34,69
Dongdaemun-gu,32.4,62
Gangdong-gu,34.1,100
Dongdaemun-gu,32.8,62
Gangdong-gu,32.7,100
Gangdong-gu,33,100
Dongdaemun-gu,31.6,69
Gangdong-gu,31.9,100
Gangdong-gu,29.8,100
Gangdong-gu,33,98
Dongdaemun-gu,32.7,62
Dongdaemun-gu,32.3,66
Dongdaemun-gu,32.6,62
Dongdaemun-gu,32.3,64
Dongdaemun-gu,32.7,60
Gangdong-gu,33.3,87
Dongdaemun-gu,32.5,63
Dongdaemun-gu,32.5,63
Gangdong-gu,32.7,77
Gangdong-gu,32.1,100
Dongdaemun-gu,32.2,64
Dongdaemun-gu,32.5,63
Dongjak-gu,32.9,100
Dongdaemun-gu,32.9,59
Jongno-gu,32.6,62
Dongdaemun-gu,32,64
Dongdaemun-gu,32.8,59
Dongdaemun-gu,32,65
Dongdaemun-gu,32.6,62
Dongjak-gu,32,85
Dongdaemun-gu,30.5,75
Gangdong-gu,34.3,58
Gangseo-gu,34.6,56
Gangdong-gu,33.5,83
Seocho-gu,30.8,100
Dongjak-gu,31.7,100
Mapo-gu,31.6,100
Gangseo-gu,32,64
Dongdaemun-gu,32.8,68
Mapo-gu,30.4,100
Dongjak-gu,32.4,79
Dongjak-gu,32.4,66
Dongdaemun-gu,32.3,64
Guro-gu,32.4,61
Guro-gu,32.9,59
Mapo-gu,31,94
Gwangjin-gu,33.2,59
Seongdong-gu,28.6,59
Dongdaemun-gu,31,100
Mapo-gu,32.7,83
Mapo-gu,31.2,100
Mapo-gu,31.8,100
Seoul_Grand_Park,31.5,100
Mapo-gu,31.2,100
Yongsan-gu,32.2,100
Mapo-gu,30.6,98
Gangbuk-gu,30.7,100
Gwanak-gu,30.9,100
Mapo-gu,31.9,100
Gangbuk-gu,30,100
Mapo-gu,31.1,100
Mapo-gu,38.5,58
Gwangjin-gu,32.9,61
Gangbuk-gu,30.3,100
Gwangjin-gu,32.3,62
Seocho-gu,32.1,83
Gangseo-gu,33.6,58
Gangseo-gu,32.4,64
Gangseo-gu,30.3,72
Gwanak-gu,33,60
Gwangjin-gu,34,56
Gangseo-gu,32.4,61
Gwangjin-gu,31.4,67
Gangseo-gu,32.5,62
Gangseo-gu,32.2,65
Gwangjin-gu,32,64
Gangseo-gu,32.5,62
Seongdong-gu,33.6,60
Gangseo-gu,31.6,65
Jongno-gu,33.6,61
Jongno-gu,31.8,67
Gangseo-gu,32.6,63
Gangseo-gu,32.1,63
Gangseo-gu,31.6,67
Gangseo-gu,32.3,65
Gwangjin-gu,33.6,58
Gwangjin-gu,33.5,58
Gangseo-gu,31.9,65
Guro-gu,32.4,63
Guro-gu,34.1,56
Gwangjin-gu,33.1,58
Gangseo-gu,32.3,63
Gangseo-gu,32.6,62
Guro-gu,33.6,58
Gwangjin-gu,33.2,60
Guro-gu,33.2,60
Guro-gu,33,61
Gangseo-gu,32.7,61
Gangseo-gu,32.6,62
Seongdong-gu,32.7,62
Gangseo-gu,31.3,66
Guro-gu,32.5,62
Guro-gu,32.7,62
Gangseo-gu,31.1,67
Gwangjin-gu,33.4,59
Guro-gu,34.6,55
Gwangjin-gu,33,59
Seoul_Grand_Park,32.7,85
Gwangjin-gu,33.1,62
Guro-gu,32.7,61
Seongdong-gu,31.9,65
Guro-gu,33.3,60
Gwangjin-gu,32.1,64
Guro-gu,32.8,61
Seongbuk-gu,32.1,90
Seongdong-gu,31.8,66
Seongbuk-gu,33.4,59
Seongdong-gu,32.6,62
Seongdong-gu,32.6,62
Gwangjin-gu,32.8,61
Guro-gu,33.6,58
Songpa-gu,34,55
Seongbuk-gu,32.1,66
Guro-gu,33.6,58
Guro-gu,32.2,64
Seongdong-gu,32.7,62
Gwangjin-gu,32.5,63
Gwangjin-gu,33.5,59
Guro-gu,34.1,58
Seongdong-gu,33.7,59
Seongdong-gu,32.1,64
Seongdong-gu,32.8,62
Guro-gu,33.6,59
Seocho-gu,31.9,100
Gwangjin-gu,32.7,61
Seongdong-gu,32.8,61
Seongdong-gu,32.2,63
Seongdong-gu,32.6,61
Seongdong-gu,32,65
Gangbuk-gu,31.7,68
Seongdong-gu,32,65
Seongdong-gu,33.2,61
Seongdong-gu,33.4,61
Seongdong-gu,32.1,63
Seongdong-gu,32.4,63
Gangbuk-gu,32.5,63
Seongdong-gu,32.9,63
Gwangjin-gu,33.1,59
Seongbuk-gu,31.2,69
Seongdong-gu,32.6,62
Seongdong-gu,32.5,63
Seocho-gu,32.4,100
Seongdong-gu,32,66
Seongdong-gu,33,61
Seongdong-gu,33.2,61
Seongdong-gu,32.5,62
Seongdong-gu,32,64
Seongdong-gu,32.2,64
Seongdong-gu,33.5,60
Seongdong-gu,32.3,64
Seongbuk-gu,32.8,62
Seongdong-gu,33.3,61
Seongdong-gu,32.9,59
Seongdong-gu,31.9,64
Seongdong-gu,32.7,62
Seongdong-gu,32.3,63
Seongdong-gu,31.7,67
Yangcheon-gu,31.7,64
Mapo-gu,32.6,62
Seongdong-gu,32.7,61
Seongdong-gu,32.8,62
Seongdong-gu,31.6,66
Seongdong-gu,33,62
Seocho-gu,32.5,75
Seongdong-gu,32.7,63
Seongdong-gu,33.3,59
Seongdong-gu,32.1,65
Seongdong-gu,32,64
Songpa-gu,33.9,54
Seongdong-gu,32.5,62
Seongdong-gu,32.6,61
Seongdong-gu,32.2,64
Seocho-gu,32,100
Seongdong-gu,32.2,64
Seongdong-gu,31.8,63
Seongdong-gu,32.2,64
Seongbuk-gu,32.6,62
Seongdong-gu,32.7,63
Seongdong-gu,31.1,69
Seongbuk-gu,32.2,64
Songpa-gu,33,57
Seongdong-gu,32.4,63
Seongdong-gu,32.8,60
Seongdong-gu,31.3,68
Seongdong-gu,32,65
Seongbuk-gu,32.3,64
Seongdong-gu,32.3,71
Songpa-gu,33.5,57
Seongdong-gu,32.3,83
Seongdong-gu,30.5,100
Seongdong-gu,33.5,60
Seongdong-gu,33.5,60
Seongbuk-gu,31.5,67
Seongbuk-gu,31.8,67
Seongbuk-gu,32,66
Seongbuk-gu,32.2,64
Seongbuk-gu,32.7,62
Seongbuk-gu,32.9,61
Songpa-gu,33.5,57
Songpa-gu,33.9,55
Seongbuk-gu,32.6,63
Yangcheon-gu,32.4,62
Seongbuk-gu,32.3,66
Songpa-gu,33.1,59
Seongbuk-gu,33,63
Seongbuk-gu,32.6,65
Yangcheon-gu,32.3,63
Seongbuk-gu,32.2,64
Songpa-gu,32.9,59
Songpa-gu,32.8,61
Songpa-gu,32.6,59
Seongbuk-gu,32.5,64
Seongbuk-gu,30.7,71
Songpa-gu,34,52
Seongbuk-gu,31.7,65
Songpa-gu,33.1,59
Songpa-gu,33.2,58
Songpa-gu,33.9,55
Seongbuk-gu,30.3,73
Seongbuk-gu,31.8,64
Songpa-gu,33,58
Songpa-gu,32.1,63
Songpa-gu,34,52
Songpa-gu,34.1,55
Songpa-gu,33.2,57
Songpa-gu,33.6,55
Songpa-gu,33.5,57
Mapo-gu,32,64
Yangcheon-gu,33.1,60
Songpa-gu,32.6,61
Songpa-gu,32.7,59
Songpa-gu,32.7,61
Songpa-gu,32.3,63
Mapo-gu,32.5,63
Songpa-gu,33.1,60
Songpa-gu,33.6,56
Mapo-gu,33.2,62
Songpa-gu,34.2,55
Songpa-gu,33.7,63
Yangcheon-gu,33,61
Songpa-gu,33,58
Songpa-gu,34.2,55
Mapo-gu,32.2,65
Mapo-gu,32.3,63
Songpa-gu,33.3,59
Songpa-gu,33.8,55
Songpa-gu,32.8,60
Songpa-gu,33.5,58
Yangcheon-gu,32.1,63
Songpa-gu,33.2,58
Songpa-gu,32.4,80
Yangcheon-gu,32.4,64
Mapo-gu,32.1,65
Mapo-gu,32,65
Mapo-gu,32.5,62
Mapo-gu,32.6,63
Yangcheon-gu,33,60
Yangcheon-gu,32.4,62
Yangcheon-gu,33.8,59
Mapo-gu,31.5,66
Mapo-gu,32.8,60
Mapo-gu,32.2,64
Yangcheon-gu,29.8,74
Mapo-gu,32.7,62
Yangcheon-gu,32.3,63
Mapo-gu,32.8,62
Yangcheon-gu,31.7,63
Mapo-gu,32.9,61
Yangcheon-gu,32.6,61
Yangcheon-gu,31.5,64
Yangcheon-gu,32.8,60
Yangcheon-gu,32.4,63
Yangcheon-gu,33,62
Yangcheon-gu,32.4,63
Yangcheon-gu,33,59
Yangcheon-gu,32,63
Yangcheon-gu,32.5,62
Yangcheon-gu,31.6,66
Yangcheon-gu,33.9,58
Yangcheon-gu,32.4,62
Yangcheon-gu,32.9,62
Yangcheon-gu,31.8,62
Yangcheon-gu,33.8,59
Yangcheon-gu,32.2,62
Yangcheon-gu,31.9,64
Yangcheon-gu,32.3,63
Yangcheon-gu,32.4,63
Yangcheon-gu,31.3,66
Yangcheon-gu,32,64
Mapo-gu,32.9,61
Yangcheon-gu,32.2,62
Yangcheon-gu,32.6,62
Yangcheon-gu,32,64
Seodaemun-gu,32.5,62
Yangcheon-gu,31.5,65
Yangcheon-gu,32,65
Yangcheon-gu,31.3,64
Yangcheon-gu,32.9,61
Yangcheon-gu,32.7,61
Yangcheon-gu,32.6,62
Yangcheon-gu,33,62
Yangcheon-gu,31.7,64
Mapo-gu,32.7,61
Yangcheon-gu,31.7,65
Seodaemun-gu,31.8,66
Mapo-gu,33,61
Mapo-gu,32.3,63
Yangcheon-gu,31.4,65
Mapo-gu,33.1,60
Yangcheon-gu,32.7,62
Mapo-gu,32.4,60
Mapo-gu,31.9,65
Yangcheon-gu,31.4,65
Mapo-gu,32.4,62
Mapo-gu,32.8,62
Seodaemun-gu,32,65
Yangcheon-gu,33.8,58
Mapo-gu,33.4,60
Mapo-gu,33.7,59
Yangcheon-gu,34.3,57
Mapo-gu,33.7,59
Mapo-gu,31.9,65
Mapo-gu,31.3,66
Yangcheon-gu,31.9,63
Mapo-gu,32.2,62
Mapo-gu,32.3,63
Mapo-gu,32.2,63
Mapo-gu,33,61
Mapo-gu,32.8,62
Mapo-gu,31.9,64
Mapo-gu,32.6,61
Seodaemun-gu,31.9,65
Mapo-gu,32.2,64
Mapo-gu,33.4,61
Mapo-gu,33.7,59
Mapo-gu,32.7,61
Mapo-gu,32.6,61
Mapo-gu,32.1,63
Mapo-gu,32.8,62
Seodaemun-gu,32.1,75
Seocho-gu,34.1,59
Seodaemun-gu,32.2,63
Mapo-gu,33.4,60
Mapo-gu,32.4,64
Seodaemun-gu,32.9,61
Mapo-gu,32.1,66
Seodaemun-gu,31.4,67
Seocho-gu,33,62
Seodaemun-gu,30.6,82
Mapo-gu,32.4,62
Mapo-gu,32.2,64
Seodaemun-gu,32.8,62
Mapo-gu,32.8,62
Mapo-gu,32.3,65
Mapo-gu,33.1,61
Mapo-gu,33.1,60
Seodaemun-gu,32.9,62
Seodaemun-gu,31.8,66
Mapo-gu,33,61
Seodaemun-gu,32.5,67
Seodaemun-gu,32.7,63
Seodaemun-gu,31.4,66
Gangnam-gu,33.4,59
Seodaemun-gu,32.6,62
Seodaemun-gu,29,100
Seocho-gu,33,63
Seocho-gu,33.5,60
Dongjak-gu,32.8,62
Gangnam-gu,31.8,66
Seocho-gu,33.4,60
Seocho-gu,32.8,62
Seocho-gu,33.7,59
Seocho-gu,34,59
Gangnam-gu,32.3,66
Seocho-gu,33.6,60
Seocho-gu,32.6,63
Seocho-gu,32.5,66
Seocho-gu,32,64
Seocho-gu,33.6,60
Seocho-gu,33.3,59
Seocho-gu,31.6,64
Gangnam-gu,33.2,60
Seocho-gu,32.7,62
Seocho-gu,33,61
Seocho-gu,32.7,67
Seocho-gu,33.3,60
Seodaemun-gu,31.6,67
Seodaemun-gu,30.2,70
Gangnam-gu,31.9,64
Gangnam-gu,34.1,57
Seodaemun-gu,32.4,64
Seocho-gu,33.6,100
Seocho-gu,34.5,57
Seocho-gu,34.3,57
Seocho-gu,32.3,100
Seocho-gu,31.9,64
Gangnam-gu,33.3,59
Gangnam-gu,32.6,63
Dongjak-gu,33.3,60
Seocho-gu,31.3,66
Gangnam-gu,33.1,60
Dongjak-gu,30.9,68
Gangnam-gu,32.5,63
Dongjak-gu,33.2,60
Gangnam-gu,31.1,64
Mapo-gu,32.5,62
Dongjak-gu,33,63
Dongjak-gu,33.2,60
Mapo-gu,32.4,64
Dongjak-gu,32.7,62
Gangnam-gu,33,60
Gangnam-gu,31.5,69
Gangnam-gu,33.1,56
Gangnam-gu,32.9,59
Gangnam-gu,29.2,80
Dongjak-gu,33.4,60
Dongjak-gu,31.9,65
Mapo-gu,31.7,65
Dongjak-gu,32.5,62
Dongjak-gu,33.2,60
Gangnam-gu,32.7,61
Dongjak-gu,32,64
Gangnam-gu,32.2,62
Dongjak-gu,32.7,62
Dongjak-gu,31.5,67
Mapo-gu,32.8,62
Dongjak-gu,33.1,60
Dongjak-gu,33.5,60
Gangnam-gu,33.3,74
Mapo-gu,32.4,63
Dongjak-gu,33.3,59
Dongjak-gu,33.6,59
Dongjak-gu,30.8,73
Dongjak-gu,32.3,63
Dongjak-gu,33.3,60
Dongjak-gu,32.3,62
Dongjak-gu,33.1,61
Gangnam-gu,30.1,75
Dongjak-gu,33.1,60
Gangnam-gu,32.9,60
Gangnam-gu,33.1,66
Gangnam-gu,33.1,62
Gangnam-gu,34.4,56
Gangnam-gu,31.5,68
Gangnam-gu,32.7,61
Seongdong-gu,32,65
Gangnam-gu,32.1,63
Gangnam-gu,33.1,60
Gangnam-gu,31,70
Gangnam-gu,32.5,63
Jung-gu,31.5,65
Jung-gu,32.4,63
Jung-gu,33.7,59
Jung-gu,32.9,60
Jungnang-gu,31.9,66
Jungnang-gu,34.2,56
Jungnang-gu,35.5,54
Jungnang-gu,33.3,60
Jungnang-gu,31.9,80
Jungnang-gu,32.8,61
Jungnang-gu,32.6,61
Jungnang-gu,32.5,62
Jungnang-gu,33,61
Jungnang-gu,31.2,100
Jungnang-gu,32.7,61
Jungnang-gu,31.6,90
Jungnang-gu,32.8,62
Jungnang-gu,32.1,64
Jung-gu,31.4,65
Jung-gu,32.5,62
Jungnang-gu,32.2,63
Jung-gu,32.5,61
Jungnang-gu,32.9,61
Jung-gu,34.9,54
Yangcheon-gu,31.4,100
Jung-gu,33,60
Jung-gu,32.3,63
Jung-gu,32.7,62
Jung-gu,32.9,59
Jung-gu,32,65
Jung-gu,33.1,61
Jung-gu,31.9,61
Jung-gu,33,59
Jung-gu,32.6,60
Jung-gu,32.7,61
Jung-gu,34.9,55
Jung-gu,31.5,67
Jung-gu,32.8,60
Yangcheon-gu,31.3,100
Jung-gu,31.7,65
Jung-gu,31.7,64
Jung-gu,32.3,100
Jung-gu,33.2,60
Jung-gu,32.2,64
Jung-gu,32,68
Jung-gu,32,64
Yangcheon-gu,32.9,100
Yeongdeungpo-gu,32.8,61
Yeongdeungpo-gu,33.1,59
Yeongdeungpo-gu,32.1,61
Yeongdeungpo-gu,33.1,57
Yeongdeungpo-gu,32.1,100
Yeongdeungpo-gu,32.7,60
Yeongdeungpo-gu,32.6,62
Yeongdeungpo-gu,32.4,61
Yangcheon-gu,31.4,100
Gangbuk-gu,33.3,59
Yeongdeungpo-gu,32.3,60
Yeongdeungpo-gu,32.4,61
Yeongdeungpo-gu,32.9,61
Yeongdeungpo-gu,32.4,61
Yeongdeungpo-gu,32.7,61
Yeongdeungpo-gu,33.1,59
Yeongdeungpo-gu,33.1,58
Yangcheon-gu,31.9,100
Yeongdeungpo-gu,32.5,63
Yeongdeungpo-gu,32.2,62
Yeongdeungpo-gu,32,65
Yeongdeungpo-gu,32.1,100
Yeongdeungpo-gu,32.7,61
Gangbuk-gu,30.7,68
Yangcheon-gu,32,100
Yeongdeungpo-gu,31.5,65
Yeongdeungpo-gu,31.7,62
Yeongdeungpo-gu,32.2,63
Yeongdeungpo-gu,32.4,61
Yeongdeungpo-gu,32.6,61
Yeongdeungpo-gu,31.7,65
Yeongdeungpo-gu,31.9,65
Yeongdeungpo-gu,32.1,63
Yeongdeungpo-gu,32.7,61
Yeongdeungpo-gu,31.9,63
Yeongdeungpo-gu,33.1,58
Gangbuk-gu,31.3,65
Yeongdeungpo-gu,32.2,63
Gangbuk-gu,32.7,61
Gangbuk-gu,31.5,65
Yeongdeungpo-gu,34.7,55
Gangbuk-gu,32.1,60
Gangbuk-gu,32.7,61
Gangbuk-gu,32,62
Yongsan-gu,33,61
Gwanak-gu,33.4,59
Yongsan-gu,33.6,99
Yongsan-gu,31.5,65
Gwanak-gu,34.7,56
Yongsan-gu,33.2,61
Gangbuk-gu,30.6,77
Yongsan-gu,33.4,60
Gwanak-gu,33.5,58
Yongsan-gu,32.9,61
Yongsan-gu,31.8,65
Yongsan-gu,32.5,63
Gwanak-gu,33.4,59
Gwanak-gu,32.1,62
Yongsan-gu,33.4,60
Gwanak-gu,33.4,58
Yongsan-gu,33,61
Gwanak-gu,32.6,61
Jung-gu,33.3,59
Gwanak-gu,32.6,61
Yongsan-gu,31.1,86
Gwanak-gu,33,59
Gwanak-gu,31.9,63
Gwanak-gu,32,63
Eunpyeong-gu,32.6,60
Gwanak-gu,31.7,62
Gwanak-gu,33.3,62
Gwanak-gu,32.1,66
Gwanak-gu,32.6,60
Gwanak-gu,36.7,50
Gwanak-gu,33.6,57
Gwanak-gu,32.6,100
Gwanak-gu,30.5,69
Gwanak-gu,33.2,58
Gwanak-gu,33.2,59
Gwanak-gu,32.5,62
Gwanak-gu,32.2,60
Eunpyeong-gu,31.6,69
Gwanak-gu,31.8,63
Gwanak-gu,33.3,58
Gwangjin-gu,32.6,80
Gwanak-gu,32.8,58
Gwanak-gu,32.4,61
Gwanak-gu,33.9,57
Gwanak-gu,34.8,55
Gwanak-gu,31.6,65
Eunpyeong-gu,32.9,60
Jongno-gu,37.2,51
Eunpyeong-gu,32.5,63
Eunpyeong-gu,32.5,61
Gwanak-gu,33.9,57
Yongsan-gu,33.5,59
Eunpyeong-gu,31.9,64
Eunpyeong-gu,31.5,65
Jongno-gu,31.9,65
Eunpyeong-gu,31,90
Jongno-gu,32,66
Jongno-gu,33.4,56
Jongno-gu,30.4,76
Jongno-gu,32.5,100
Eunpyeong-gu,31.8,65
Jongno-gu,31.5,67
Jongno-gu,33.1,58
Jongno-gu,34.9,54
Jongno-gu,33.9,59
Jongno-gu,32.7,97
Jungnang-gu,32.8,62
Jongno-gu,31.7,65
Jongno-gu,32.8,61
Jongno-gu,33.6,57
Jongno-gu,33.3,59
Jongno-gu,32.4,63
Jungnang-gu,32.7,61
Jongno-gu,32.4,63
Jongno-gu,32.3,63
Jongno-gu,33.7,60
Jongno-gu,36.6,51
Jungnang-gu,33.2,60
Jongno-gu,33.8,59
Jungnang-gu,32.7,60
Jungnang-gu,33.4,59
Jongno-gu,32.4,62
Jongno-gu,31.7,71
Jongno-gu,33.5,59
Jongno-gu,33.3,56
Jungnang-gu,32.6,61
Jongno-gu,32.3,100
Jungnang-gu,33.1,59
Jongno-gu,32.7,92
Jongno-gu,32,72
Jongno-gu,31.2,100
Jongno-gu,33.2,83
Jongno-gu,29.5,81
Yangcheon-gu,34.2,58
Yangcheon-gu,34.4,57
Gangdong-gu,33.1,62
Yangcheon-gu,32.1,63
Gangdong-gu,31.7,65
Guro-gu,32.5,61
Yangcheon-gu,31.5,66
Yangcheon-gu,31.8,65
Jungnang-gu,33,59
Yangcheon-gu,31.2,67
Dobong-gu,32.2,100
Geumcheon-gu,34.1,57
Geumcheon-gu,33.5,55
Geumcheon-gu,33.3,56
Geumcheon-gu,35.3,52
Geumcheon-gu,33.6,57
Geumcheon-gu,32.9,59
Geumcheon-gu,32,62
Guro-gu,33.2,59
Guro-gu,33.9,56
Guro-gu,32.2,62
Geumcheon-gu,33.8,57
Geumcheon-gu,32.3,59
Nowon-gu,32.5,60
Geumcheon-gu,33.4,57
Gangdong-gu,32.5,74
Dobong-gu,29.5,100
Geumcheon-gu,32,66
Geumcheon-gu,32.9,59
Geumcheon-gu,32.5,59
Nowon-gu,32,63
Dobong-gu,32.4,77
Dobong-gu,32.3,71
Gangseo-gu,31.9,100
Nowon-gu,32,63
Nowon-gu,32.3,62
Nowon-gu,32.1,64
Nowon-gu,32.4,64
Nowon-gu,32.2,63
Nowon-gu,31.2,68
Nowon-gu,31.9,64
Nowon-gu,31.5,66
Nowon-gu,33.8,59
Nowon-gu,32.1,63
Nowon-gu,30.7,72
Geumcheon-gu,32.9,60
Nowon-gu,32.3,62
Geumcheon-gu,31.9,65
Geumcheon-gu,33.4,58
Nowon-gu,33.9,57
Dobong-gu,33.1,100
Nowon-gu,32.8,61
Dobong-gu,33.2,73
Nowon-gu,31,68
Geumcheon-gu,33.5,58
Dobong-gu,32.4,64
Geumcheon-gu,38.8,47
Nowon-gu,32.5,62
Nowon-gu,31.7,63
Geumcheon-gu,33.6,57
Geumcheon-gu,33.7,56
Dobong-gu,32.3,100
Gangdong-gu,32.1,80
Dobong-gu,32.4,63
Gangdong-gu,32.9,100
Dobong-gu,25.4,93
Nowon-gu,30,73
Dobong-gu,31.3,75
Dobong-gu,24.3,91
Gangdong-gu,32.5,68
Gangdong-gu,32.5,84
Gangdong-gu,32.4,100
Gangdong-gu,32.6,84
Gangdong-gu,32.8,92
Gangdong-gu,33.2,100
Gangdong-gu,33.2,100
Gangseo-gu,32.2,62
Gangseo-gu,32.2,82
Gangdong-gu,33.4,70
Dobong-gu,32.9,61
Gangdong-gu,32.4,60
Gangseo-gu,31,95
Gangseo-gu,32.1,63
Gangseo-gu,31.2,69
Gangseo-gu,32,77
Gangseo-gu,29.4,77
Gangdong-gu,31.2,87
Gwanak-gu,33.1,60
Gwanak-gu,34,56
Gangseo-gu,32.5,100
Gwanak-gu,32.6,62
Gangseo-gu,31.6,100
Gwanak-gu,30.2,74
Gwanak-gu,33.1,59
Gwanak-gu,33.9,56
Gangdong-gu,32.1,100
Gwanak-gu,32.4,62
Gwanak-gu,33.1,57
Gwanak-gu,33.1,60
Dobong-gu,33.3,61
Gwanak-gu,33.4,55
Gangseo-gu,31.1,87
Nowon-gu,31.5,100
Dobong-gu,32.5,62
Gwanak-gu,33.2,59
Gwanak-gu,33.3,59
Gwanak-gu,34,56
Gwanak-gu,32.3,61
Gwanak-gu,33.1,57
Nowon-gu,32.5,61
Gwanak-gu,33.5,57
Gwanak-gu,32.9,61
Gwanak-gu,34.6,55
Gwanak-gu,33.7,56
Nowon-gu,31.7,64
Nowon-gu,32.7,87
Gwanak-gu,33.9,56
Gwanak-gu,34.6,55
Dobong-gu,31.7,66
Gwanak-gu,32.5,61
Gwanak-gu,32,65
Dongdaemun-gu,31.9,64
Nowon-gu,31.9,63
Dobong-gu,33.2,60
Nowon-gu,32.5,93
Dobong-gu,32,65
Nowon-gu,32.2,63
Dobong-gu,34.1,57
Nowon-gu,31.5,66
Dobong-gu,32.7,63
Dobong-gu,32.2,63
Nowon-gu,32.2,62
Nowon-gu,34.6,56
Gangseo-gu,32.5,72
Nowon-gu,32.1,63
Dobong-gu,32,62
Dobong-gu,31.8,72
Gangdong-gu,32.9,61
Dobong-gu,32.6,66
Dobong-gu,31.8,64
Gangdong-gu,31.9,84
Gangdong-gu,31.5,100
Dobong-gu,32.9,59
Gangnam-gu,28.5,100
Dobong-gu,32.1,63
Dobong-gu,31.6,67
Dobong-gu,33.5,58
Dobong-gu,33.5,59
Dobong-gu,33.1,61
Dobong-gu,31.8,64
Gangnam-gu,32.3,100
Dobong-gu,32.8,59
Gangnam-gu,31.2,74
Dongdaemun-gu,32.3,60
Gangnam-gu,31.7,100
Gangnam-gu,31.2,93
Gangnam-gu,32.7,94
Gangdong-gu,31.4,94
Dobong-gu,32.3,63
Gangdong-gu,33.2,99
Dobong-gu,32.1,64
Gangdong-gu,32.8,63
Gangdong-gu,32.2,62
Gangdong-gu,32.1,70
Dobong-gu,32.7,61
Gangdong-gu,30.8,70
Dobong-gu,32.4,62
Gangdong-gu,32.4,61
Gangbuk-gu,31.9,100
Gangdong-gu,32.6,100
Gangnam-gu,31.2,100
Dongdaemun-gu,32.3,65
Dongdaemun-gu,33.4,57
Gangdong-gu,32,100
Gangdong-gu,32.4,81
Gangdong-gu,31,100
Dongdaemun-gu,32.6,62
Gangdong-gu,32.7,100
Gangdong-gu,32.4,100
Gangdong-gu,31.5,100
Gangdong-gu,32,80
Gangdong-gu,29.6,100
Gangdong-gu,32.2,100
Dongdaemun-gu,32.4,60
Dongdaemun-gu,31.9,66
Dongdaemun-gu,32.6,59
Gangseo-gu,30.9,67
Seocho-gu,32.6,100
Mapo-gu,32.5,84
Mapo-gu,31.4,100
Dongdaemun-gu,33,65
Gwangjin-gu,32.6,60
Yongsan-gu,32.1,100
Mapo-gu,30.8,97
Dongjak-gu,31.9,69
Gangseo-gu,32.6,62
Guro-gu,33,59
Gangseo-gu,31.9,64
Dongdaemun-gu,31.2,100
Mapo-gu,38.5,60
Dongjak-gu,31.5,100
Seocho-gu,30.1,100
Jongno-gu,33.8,58
Gwanak-gu,33,60
Gangseo-gu,32.2,64
Gwanak-gu,31.7,100
Jongno-gu,31.8,65
Gangseo-gu,32.5,62
Gangseo-gu,32.5,62
Seongdong-gu,32,65
Gangseo-gu,34.4,56
Guro-gu,32.1,62
Gangbuk-gu,30.3,97
Gangdong-gu,33.3,69
Mapo-gu,31.8,100
Mapo-gu,30.3,100
Dongjak-gu,32.9,100
Dongjak-gu,32.5,76
Gwangjin-gu,33.7,58
Mapo-gu,31.1,100
Mapo-gu,31.1,93
Guro-gu,32.3,63
Guro-gu,31.9,64
Dongjak-gu,31.3,91
Gangseo-gu,32.3,63
Gwangjin-gu,32,64
Gwangjin-gu,32.8,62
Gwangjin-gu,33.2,60
Seocho-gu,32.5,100
Guro-gu,34.2,55
Guro-gu,32.5,61
Guro-gu,33.6,59
Gangseo-gu,31.2,67
Gangseo-gu,33.1,59
Gangseo-gu,32.4,62
Gangseo-gu,32.3,59
Guro-gu,32.5,59
Gangseo-gu,29.7,75
Mapo-gu,31.3,100
Seongdong-gu,28.7,58
Gangseo-gu,32.7,62
Gangseo-gu,32.7,61
Gangbuk-gu,30.8,99
Gangseo-gu,31.7,66
Gangseo-gu,32.6,62
Gangseo-gu,32.3,62
Gangseo-gu,32.2,62
Gwangjin-gu,33,60
Seongdong-gu,34.6,54
Seongbuk-gu,32.3,61
Gwangjin-gu,32.7,62
Gangbuk-gu,33.1,61
Gwangjin-gu,33.4,58
Gwangjin-gu,32.9,61
Gwangjin-gu,32.9,61
Guro-gu,33,59
Guro-gu,32.4,62
Seongdong-gu,32.4,62
Gangseo-gu,30.4,71
Gangseo-gu,32.6,62
Gwangjin-gu,32.1,64
Gwangjin-gu,32.9,60
Seongdong-gu,32.2,63
Seongdong-gu,33.8,60
Seongdong-gu,32.8,60
Gangbuk-gu,32.8,60
Guro-gu,34.1,57
Gwangjin-gu,33,61
Guro-gu,31.8,66
Guro-gu,33.5,57
Seocho-gu,32.7,78
Seongdong-gu,32.3,63
Seongdong-gu,33.2,59
Seongdong-gu,33,59
Seongdong-gu,33.6,59
Seoul_Grand_Park,31.2,100
Seongdong-gu,34.2,57
Seoul_Grand_Park,32,93
Gwangjin-gu,32.9,61
Seongdong-gu,32.1,62
Gwangjin-gu,33,61
Gwangjin-gu,33.3,60
Guro-gu,32.7,60
Seongdong-gu,33.4,60
Guro-gu,33.6,57
Seongdong-gu,33.5,58
Guro-gu,34.7,54
Guro-gu,33.2,59
Seongdong-gu,32.5,61
Guro-gu,32.6,62
Guro-gu,33.4,58
Gwangjin-gu,33,61
Gwangjin-gu,32,64
